
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
MPI_IRECV                                  0     7680567450191096  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 64
LEAVE                                      0     7680567450191552  Region: "MPI_Wait" <205>
ENTER                                      0     7680567450200164  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567450200413  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 65
LEAVE                                      0     7680567450200732  Region: "MPI_Wait" <205>
ENTER                                      0     7680567450231273  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567450231554  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567450231670  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450231894  Request: 69
LEAVE                                      0     7680567450232882  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450233030  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450233188  Request: 70
LEAVE                                      0     7680567450233858  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450234002  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450234140  Request: 71
LEAVE                                      0     7680567450234672  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450234816  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450234943  Request: 72
LEAVE                                      0     7680567450235461  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450235593  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450235740  Request: 73
LEAVE                                      0     7680567450236257  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450236388  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450236527  Request: 74
LEAVE                                      0     7680567450237033  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567450237175  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567450237308  Request: 75
LEAVE                                      0     7680567450237829  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567451088112  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567451088112  
MPI_COLLECTIVE_END                         0     7680567452969057  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567452969347  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567452969562  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567452969672  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567452993973  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567452994248  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 76
LEAVE                                      0     7680567452996209  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453019578  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453019831  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 77
LEAVE                                      0     7680567453021671  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453054124  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453054374  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 78
LEAVE                                      0     7680567453055750  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453074709  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453074977  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 79
LEAVE                                      0     7680567453076731  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453095358  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453095575  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 80
LEAVE                                      0     7680567453097150  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453115477  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453115697  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 81
LEAVE                                      0     7680567453117192  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453130323  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567453130558  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 82
LEAVE                                      0     7680567453132085  Region: "MPI_Isend" <162>
ENTER                                      0     7680567453132277  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567453275658  Request: 76
MPI_ISEND_COMPLETE                         0     7680567453276066  Request: 77
MPI_ISEND_COMPLETE                         0     7680567453276227  Request: 78
MPI_ISEND_COMPLETE                         0     7680567453276390  Request: 79
MPI_ISEND_COMPLETE                         0     7680567453276555  Request: 80
MPI_ISEND_COMPLETE                         0     7680567453276702  Request: 81
MPI_ISEND_COMPLETE                         0     7680567453276859  Request: 82
LEAVE                                      0     7680567453277153  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567453277468  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567453277592  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567453277680  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453277907  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 69
LEAVE                                      0     7680567453278171  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453292447  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453292706  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 70
LEAVE                                      0     7680567453293042  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453306548  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453306790  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 71
LEAVE                                      0     7680567453307097  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453320554  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453320786  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 72
LEAVE                                      0     7680567453321096  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453333155  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453368561  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 73
LEAVE                                      0     7680567453368833  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453380930  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453381175  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 74
LEAVE                                      0     7680567453381437  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453393995  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567453795165  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 75
LEAVE                                      0     7680567453795443  Region: "MPI_Wait" <205>
ENTER                                      0     7680567453804940  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567453805116  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567453805226  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567453805476  Request: 83
LEAVE                                      0     7680567453806540  Region: "MPI_Irecv" <153>
